ID	Name	Sex	Age	Height	Weight	Team	NOC	Games	Year	Season	City	Sport	Event	Medal
2298	Justo Carlos Albarracn	M	45	176	73	Argentina	ARG	1996 Summer	1996	Summer	Atlanta	Equestrianism	Equestrianism Mixed Jumping, Individual	NA
2298	Justo Carlos Albarracn	M	45	176	73	Argentina	ARG	1996 Summer	1996	Summer	Atlanta	Equestrianism	Equestrianism Mixed Jumping, Team	NA
2299	Matas Albarracn	M	36	174	65	Argentina	ARG	2016 Summer	2016	Summer	Rio de Janeiro	Equestrianism	Equestrianism Mixed Jumping, Individual	NA
2299	Matas Albarracn	M	36	174	65	Argentina	ARG	2016 Summer	2016	Summer	Rio de Janeiro	Equestrianism	Equestrianism Mixed Jumping, Team	NA
2300	Miguel ngel Albarracn	M	23	167	64	Argentina	ARG	2004 Summer	2004	Summer	Athina	Judo	Judo Men's Extra-Lightweight	NA
2300	Miguel ngel Albarracn	M	27	167	64	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA
2301	Jos Luis Albarrn Calles	M	25	165	68	Argentina	ESP	1960 Summer	1960	Summer	Roma	Athletics	Athletics Men's 100 metres	NA
2302	Pierre Henri Maurice Albarran	M	26	NA	NA	Argentina	FRA	1920 Summer	1920	Summer	Antwerpen	Tennis	Tennis Men's Doubles	Bronze
2303	Nazar Albaryan	M	25	160	52	Argentina	URS	1968 Summer	1968	Summer	Mexico City	Wrestling	Wrestling Men's Flyweight, Freestyle	NA
2304	Michael Albasini	M	31	172	67	Argentina	SUI	2012 Summer	2012	Summer	London	Cycling	Cycling Men's Road Race, Individual	NA
2304	Michael Albasini	M	31	172	67	Argentina	SUI	2012 Summer	2012	Summer	London	Cycling	Cycling Men's Individual Time Trial	NA
2304	Michael Albasini	M	35	172	67	Argentina	SUI	2016 Summer	2016	Summer	Rio de Janeiro	Cycling	Cycling Men's Road Race, Individual	NA
2305	Eduardo Luis Albe	M	28	172	66	Argentina	ARG	1928 Summer	1928	Summer	Amsterdam	Athletics	Athletics Men's 100 metres	NA
2306	Ruslan Vladimirovich Albegov	M	24	192	156	Argentina	RUS	2012 Summer	2012	Summer	London	Weightlifting	Weightlifting Men's Super-Heavyweight	Bronze
2307	David Albelda Aliqus	M	23	182	75	Argentina	ESP	2000 Summer	2000	Summer	Sydney	Football	Football Men's Football	Silver
2308	Tommy Albelin	M	33	186	87	Argentina	SWE	1998 Winter	1998	Winter	Nagano	Ice Hockey	Ice Hockey Men's Ice Hockey	NA
2309	Il Alben	F	26	172	62	Argentina	TUR	2012 Summer	2012	Summer	London	Basketball	Basketball Women's Basketball	NA
2309	Il Alben	F	30	172	62	Argentina	TUR	2016 Summer	2016	Summer	Rio de Janeiro	Basketball	Basketball Women's Basketball	NA
2310	Jos Manuel Albentosa Ferrer	M	24	172	56	Argentina	ESP	1988 Summer	1988	Summer	Seoul	Athletics	Athletics Men's 10,000 metres	NA
2311	Reinhard Alber	M	20	184	75	Argentina	FRG	1984 Summer	1984	Summer	Los Angeles	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Bronze
2312	Aldo Luciano Albera	M	29	170	67	Argentina	ITA	1952 Summer	1952	Summer	Helsinki	Canoeing	Canoeing Men's Kayak Singles, 10,000 metres	NA
2313	Alberto Alberani Samaritani	M	21	192	82	Argentina	ITA	1968 Summer	1968	Summer	Mexico City	Water Polo	Water Polo Men's Water Polo	NA
2313	Alberto Alberani Samaritani	M	25	192	82	Argentina	ITA	1972 Summer	1972	Summer	Munich	Water Polo	Water Polo Men's Water Polo	NA
2313	Alberto Alberani Samaritani	M	29	192	82	Argentina	ITA	1976 Summer	1976	Summer	Montreal	Water Polo	Water Polo Men's Water Polo	Silver
2313	Alberto Alberani Samaritani	M	33	192	82	Argentina	ITA	1980 Summer	1980	Summer	Moskva	Water Polo	Water Polo Men's Water Polo	NA
2314	Markel Alberdi Sarobe	M	24	187	76	Argentina	ESP	2016 Summer	2016	Summer	Rio de Janeiro	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	NA
2315	Johannes Hermanus Lambertus "Jan" Albers	M	24	179	68	Argentina	NED	1976 Summer	1976	Summer	Montreal	Hockey	Hockey Men's Hockey	NA
2316	A. Albert	M	NA	NA	NA	Argentina	FRA	1900 Summer	1900	Summer	Paris	Rugby	Rugby Men's Rugby	Gold
2317	Auguste Albert	M	NA	NA	NA	Argentina	FRA	1900 Summer	1900	Summer	Paris	Sailing	Sailing Mixed Open	NA
2317	Auguste Albert	M	NA	NA	NA	Argentina	FRA	1900 Summer	1900	Summer	Paris	Sailing	Sailing Mixed 1-2 Ton	Silver
2317	Auguste Albert	M	NA	NA	NA	Argentina	FRA	1900 Summer	1900	Summer	Paris	Sailing	Sailing Mixed 1-2 Ton	Bronze
2318	Carlos Albert Llorente	M	21	185	75	Argentina	MEX	1964 Summer	1964	Summer	Tokyo	Football	Football Men's Football	NA
2319	Charles Albert	M	NA	NA	NA	Argentina	FRA	1920 Summer	1920	Summer	Antwerpen	Boxing	Boxing Men's Flyweight	NA
2320	Dag Edward Albert	M	26	185	70	Argentina	SWE	1996 Summer	1996	Summer	Atlanta	Equestrianism	Equestrianism Mixed Three-Day Event, Team	NA
2320	Dag Edward Albert	M	38	185	70	Argentina	SWE	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA
2320	Dag Edward Albert	M	38	185	70	Argentina	SWE	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	NA
2321	Fiona Albert	F	25	174	70	Argentina	AUS	2016 Summer	2016	Summer	Rio de Janeiro	Rowing	Rowing Women's Coxed Eights	NA
2322	Flrin Albert	M	18	182	75	Argentina	HUN	1960 Summer	1960	Summer	Roma	Football	Football Men's Football	Bronze
2323	Georges-Henri Albert	M	NA	NA	NA	Argentina	FRA	1908 Summer	1908	Summer	London	Football	Football Men's Football	NA
2324	Ilse Albert	F	23	NA	NA	Argentina	AUT	1952 Summer	1952	Summer	Helsinki	Swimming	Swimming Women's 200 metres Breaststroke	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Individual All-Around	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Team All-Around	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Floor Exercise	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Horse Vault	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Parallel Bars	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Horizontal Bar	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Rings	NA
2325	Ion Albert	M	26	NA	NA	Argentina	ROU	1936 Summer	1936	Summer	Berlin	Gymnastics	Gymnastics Men's Pommelled Horse	NA
2326	Jegbefumere Albert	M	19	195	81	Argentina	NGR	2000 Summer	2000	Summer	Sydney	Boxing	Boxing Men's Light-Heavyweight	NA
2327	John Stephen Albert	M	23	185	77	Argentina	GBR	1972 Summer	1972	Summer	Munich	Canoeing	Canoeing Men's Canadian Singles, Slalom	NA
2328	Karsten Klaus Albert	M	29	186	90	Argentina	GER	1998 Winter	1998	Winter	Nagano	Luge	Luge Men's Singles	NA
2328	Karsten Klaus Albert	M	33	186	90	Argentina	GER	2002 Winter	2002	Winter	Salt Lake City	Luge	Luge Men's Singles	NA
2329	Louis Albert	M	25	NA	NA	Argentina	FRA	1924 Winter	1924	Winter	Chamonix	Ski Jumping	Ski Jumping Men's Normal Hill, Individual	NA
2330	Joseph Marc Albert	M	30	200	89	Argentina	CAN	1992 Summer	1992	Summer	Barcelona	Volleyball	Volleyball Men's Volleyball	NA
2331	Marko Albert	M	25	189	78	Argentina	EST	2004 Summer	2004	Summer	Athina	Triathlon	Triathlon Men's Olympic Distance	NA
2331	Marko Albert	M	29	189	78	Argentina	EST	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA
2332	Martine Albert	F	32	155	47	Argentina	CAN	2006 Winter	2006	Winter	Torino	Biathlon	Biathlon Women's 7.5 kilometres Sprint	NA
2332	Martine Albert	F	32	155	47	Argentina	CAN	2006 Winter	2006	Winter	Torino	Biathlon	Biathlon Women's 15 kilometres	NA
2332	Martine Albert	F	32	155	47	Argentina	CAN	2006 Winter	2006	Winter	Torino	Biathlon	Biathlon Women's 4 x 6 kilometres Relay	NA
2333	Richard "Rick" Albert	M	24	183	70	Argentina	CAN	1988 Summer	1988	Summer	Seoul	Hockey	Hockey Men's Hockey	NA
2334	Samantha Albert (Majendie-)	F	37	165	59	Argentina	JAM	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA
2334	Samantha Albert (Majendie-)	F	41	165	59	Argentina	JAM	2012 Summer	2012	Summer	London	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA
2335	Agustina Albertario	F	23	165	55	Argentina	ARG	2016 Summer	2016	Summer	Rio de Janeiro	Hockey	Hockey Women's Hockey	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Individual All-Around	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Team All-Around	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Floor Exercise	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Horse Vault	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Uneven Bars	NA
2336	Angela Alberti	F	23	163	55	Argentina	ITA	1972 Summer	1972	Summer	Munich	Gymnastics	Gymnastics Women's Balance Beam	NA
2337	Bruno Alberti	M	25	174	75	Argentina	ITA	1960 Winter	1960	Winter	Squaw Valley	Alpine Skiing	Alpine Skiing Men's Downhill	NA
2337	Bruno Alberti	M	25	174	75	Argentina	ITA	1960 Winter	1960	Winter	Squaw Valley	Alpine Skiing	Alpine Skiing Men's Giant Slalom	NA
2337	Bruno Alberti	M	25	174	75	Argentina	ITA	1960 Winter	1960	Winter	Squaw Valley	Alpine Skiing	Alpine Skiing Men's Slalom	NA
2337	Bruno Alberti	M	29	174	75	Argentina	ITA	1964 Winter	1964	Winter	Innsbruck	Alpine Skiing	Alpine Skiing Men's Downhill	NA
2338	Hermenegildo Alberti	M	23	NA	NA	Argentina	ARG	1948 Summer	1948	Summer	London	Athletics	Athletics Men's 400 metres Hurdles	NA
2338	Hermenegildo Alberti	M	23	NA	NA	Argentina	ARG	1948 Summer	1948	Summer	London	Athletics	Athletics Men's 4 x 400 metres Relay	NA
2339	Demetrio Albertini	M	20	NA	NA	Argentina	ITA	1992 Summer	1992	Summer	Barcelona	Football	Football Men's Football	NA
2340	Mario Albertini	M	NA	NA	NA	Argentina	ITA	1906 Summer	1906	Summer	Athina	Swimming	Swimming Men's 100 metres Freestyle	NA
2340	Mario Albertini	M	NA	NA	NA	Argentina	ITA	1906 Summer	1906	Summer	Athina	Swimming	Swimming Men's One Mile Freestyle	NA
2341	Pierre Albertini	M	30	185	87	Argentina	FRA	1972 Summer	1972	Summer	Munich	Judo	Judo Men's Half-Heavyweight	NA
2342	Nely Carla Alberto Francisca	F	29	179	90	Argentina	ESP	2012 Summer	2012	Summer	London	Handball	Handball Women's Handball	Bronze
2342	Nely Carla Alberto Francisca	F	33	179	90	Argentina	ESP	2016 Summer	2016	Summer	Rio de Janeiro	Handball	Handball Women's Handball	NA
2343	Alberto "Alberto Leguel" Ribeiro Marques	M	23	174	72	Argentina	BRA	1976 Summer	1976	Summer	Montreal	Football	Football Men's Football	NA
2344	Reno Luigi Alberton	M	19	NA	NA	Argentina	ITA	1956 Winter	1956	Winter	Cortina d'Ampezzo	Ice Hockey	Ice Hockey Men's Ice Hockey	NA
2345	Johan Arend "Jos" Alberts	M	24	NA	NA	Argentina	NED	1984 Summer	1984	Summer	Los Angeles	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
2346	Jacques Anton "Sjaak" Alberts	M	26	NA	NA	Argentina	NED	1952 Summer	1952	Summer	Helsinki	Football	Football Men's Football	NA
2347	Georg Albert Christian Albertsen	M	30	NA	NA	Argentina	DEN	1920 Summer	1920	Summer	Antwerpen	Gymnastics	Gymnastics Men's Team All-Around, Free System	Gold
2348	Johnny Albertsen	M	16	170	75	Argentina	DEN	1994 Winter	1994	Winter	Lillehammer	Alpine Skiing	Alpine Skiing Men's Giant Slalom	NA
2348	Johnny Albertsen	M	32	170	75	Argentina	DEN	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Men's Downhill	NA
2348	Johnny Albertsen	M	32	170	75	Argentina	DEN	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Men's Super G	NA
2349	Ebbe Gustav Bertil Albertsson (-Andersson)	M	26	177	67	Argentina	SWE	1948 Summer	1948	Summer	London	Athletics	Athletics Men's 5,000 metres	NA
2349	Ebbe Gustav Bertil Albertsson (-Andersson)	M	26	177	67	Argentina	SWE	1948 Summer	1948	Summer	London	Athletics	Athletics Men's 10,000 metres	Bronze
2349	Ebbe Gustav Bertil Albertsson (-Andersson)	M	30	177	67	Argentina	SWE	1952 Summer	1952	Summer	Helsinki	Athletics	Athletics Men's 5,000 metres	NA
2349	Ebbe Gustav Bertil Albertsson (-Andersson)	M	30	177	67	Argentina	SWE	1952 Summer	1952	Summer	Helsinki	Athletics	Athletics Men's 10,000 metres	NA
2350	Kristina Albertus (Hauer-)	F	26	170	60	Argentina	GDR	1972 Summer	1972	Summer	Munich	Athletics	Athletics Women's Long Jump	NA
2351	Vivian Alberty	F	23	NA	NA	Argentina	PUR	1996 Summer	1996	Summer	Atlanta	Diving	Diving Women's Springboard	NA
2352	Claes Johan Albihn	M	25	190	83	Argentina	SWE	1996 Summer	1996	Summer	Atlanta	Athletics	Athletics Men's 110 metres Hurdles	NA
2353	Emiliano Albn Antognazza	M	23	176	75	Argentina	URU	2012 Summer	2012	Summer	London	Football	Football Men's Football	NA
2354	Louis-Henri Albinet	M	25	NA	NA	Argentina	FRA	1924 Summer	1924	Summer	Paris	Athletics	Athletics Men's Long Jump	NA
2355	Abramo Albini	M	20	180	83	Argentina	ITA	1968 Summer	1968	Summer	Mexico City	Rowing	Rowing Men's Coxless Fours	Bronze
2355	Abramo Albini	M	24	180	83	Argentina	ITA	1972 Summer	1972	Summer	Munich	Rowing	Rowing Men's Coxless Fours	NA
2356	Luis Alberto Albino Acua	M	22	NA	NA	Argentina	URU	1952 Summer	1952	Summer	Helsinki	Boxing	Boxing Men's Lightweight	NA
2357	Piotr Albiski	M	22	188	74	Argentina	POL	1992 Summer	1992	Summer	Barcelona	Swimming	Swimming Men's 1,500 metres Freestyle	NA
2357	Piotr Albiski	M	22	188	74	Argentina	POL	1992 Summer	1992	Summer	Barcelona	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA
2358	Jess Mara Albisu Andrade	M	31	190	87	Argentina	ESP	1980 Summer	1980	Summer	Moskva	Handball	Handball Men's Handball	NA
2359	Islam-Beka Said-Tsilimovich Albiyev	M	19	165	66	Argentina	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Lightweight, Greco-Roman	Gold
2359	Islam-Beka Said-Tsilimovich Albiyev	M	27	165	66	Argentina	RUS	2016 Summer	2016	Summer	Rio de Janeiro	Wrestling	Wrestling Men's Welterweight, Greco-Roman	NA
2360	Knud Thormod Albjerg	M	22	NA	NA	Argentina	DEN	1952 Summer	1952	Summer	Helsinki	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	NA
2361	Alan Jacob Alborn	M	17	178	61	Argentina	USA	1998 Winter	1998	Winter	Nagano	Ski Jumping	Ski Jumping Men's Normal Hill, Individual	NA
2361	Alan Jacob Alborn	M	17	178	61	Argentina	USA	1998 Winter	1998	Winter	Nagano	Ski Jumping	Ski Jumping Men's Large Hill, Individual	NA
2361	Alan Jacob Alborn	M	17	178	61	Argentina	USA	1998 Winter	1998	Winter	Nagano	Ski Jumping	Ski Jumping Men's Large Hill, Team	NA
2361	Alan Jacob Alborn	M	21	178	61	Argentina	USA	2002 Winter	2002	Winter	Salt Lake City	Ski Jumping	Ski Jumping Men's Normal Hill, Individual	NA
2361	Alan Jacob Alborn	M	21	178	61	Argentina	USA	2002 Winter	2002	Winter	Salt Lake City	Ski Jumping	Ski Jumping Men's Large Hill, Individual	NA
2361	Alan Jacob Alborn	M	21	178	61	Argentina	USA	2002 Winter	2002	Winter	Salt Lake City	Ski Jumping	Ski Jumping Men's Large Hill, Team	NA
2361	Alan Jacob Alborn	M	25	178	61	Argentina	USA	2006 Winter	2006	Winter	Torino	Ski Jumping	Ski Jumping Men's Normal Hill, Individual	NA
2361	Alan Jacob Alborn	M	25	178	61	Argentina	USA	2006 Winter	2006	Winter	Torino	Ski Jumping	Ski Jumping Men's Large Hill, Individual	NA
2361	Alan Jacob Alborn	M	25	178	61	Argentina	USA	2006 Winter	2006	Winter	Torino	Ski Jumping	Ski Jumping Men's Large Hill, Team	NA
2362	Justo Pastor Albornoz Herrera	M	26	NA	NA	Argentina	CHI	1952 Summer	1952	Summer	Helsinki	Football	Football Men's Football	NA
2363	Luis Albornoz Carreras	M	47	162	70	Argentina	PER	1960 Summer	1960	Summer	Roma	Shooting	Shooting Men's Free Rifle, Three Positions, 300 metres	NA
2364	Igor Alborov	M	21	183	91	Argentina	UZB	2004 Summer	2004	Summer	Athina	Boxing	Boxing Men's Heavyweight	NA
2365	Radu Albot	M	26	175	70	Argentina	MDA	2016 Summer	2016	Summer	Rio de Janeiro	Tennis	Tennis Men's Singles	NA
2366	Daniel Albrecht	M	22	183	89	Argentina	SUI	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Men's Giant Slalom	NA
2366	Daniel Albrecht	M	22	183	89	Argentina	SUI	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Men's Slalom	NA
2366	Daniel Albrecht	M	22	183	89	Argentina	SUI	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Men's Combined	NA
2367	mile Albrecht	M	NA	NA	NA	Argentina	SUI	1924 Summer	1924	Summer	Paris	Rowing	Rowing Men's Coxless Fours	Bronze
2367	mile Albrecht	M	NA	NA	NA	Argentina	SUI	1924 Summer	1924	Summer	Paris	Rowing	Rowing Men's Coxed Fours	Gold
2368	Ernst Albrecht	M	20	NA	NA	Argentina	GER	1928 Summer	1928	Summer	Amsterdam	Football	Football Men's Football	NA
2369	Fredi Albrecht	M	25	187	100	Argentina	GDR	1972 Summer	1972	Summer	Munich	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	NA
2369	Fredi Albrecht	M	29	187	100	Argentina	GDR	1976 Summer	1976	Summer	Montreal	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	NA
2370	Grant Albrecht	M	21	193	93	Argentina	CAN	2002 Winter	2002	Winter	Salt Lake City	Luge	Luge Mixed (Men)'s Doubles	NA
2370	Grant Albrecht	M	25	193	93	Argentina	CAN	2006 Winter	2006	Winter	Torino	Luge	Luge Mixed (Men)'s Doubles	NA
2371	Hans Albrecht	M	35	172	74	Argentina	SUI	1960 Summer	1960	Summer	Roma	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	NA
2371	Hans Albrecht	M	40	172	74	Argentina	SUI	1964 Summer	1964	Summer	Tokyo	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	NA
2372	Herbert Karl Albrecht	M	35	178	87	Argentina	GER	1960 Summer	1960	Summer	Roma	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA
2373	Kilian Albrecht	M	28	181	72	Argentina	AUT	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Men's Slalom	NA
2373	Kilian Albrecht	M	28	181	72	Argentina	AUT	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Men's Combined	NA
2373	Kilian Albrecht	M	36	181	72	Argentina	BUL	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Men's Slalom	NA
2374	Pierre Albrecht	M	21	NA	NA	Argentina	SUI	1952 Summer	1952	Summer	Helsinki	Basketball	Basketball Men's Basketball	NA
2375	Pierre Albrecht	M	21	NA	NA	Argentina	SUI	1948 Summer	1948	Summer	London	Basketball	Basketball Men's Basketball	NA
2376	Samuel Albrecht	M	26	180	71	Argentina	BRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	NA
2376	Samuel Albrecht	M	34	180	71	Argentina	BRA	2016 Summer	2016	Summer	Rio de Janeiro	Sailing	Sailing Mixed Multihull	NA
2377	Silvia Albrecht	F	21	183	62	Argentina	SUI	1992 Summer	1992	Summer	Barcelona	Badminton	Badminton Women's Singles	NA
2377	Silvia Albrecht	F	21	183	62	Argentina	SUI	1992 Summer	1992	Summer	Barcelona	Badminton	Badminton Women's Doubles	NA
2378	Sylvia Albrecht (-Heckendorf)	F	17	165	57	Argentina	GDR	1980 Winter	1980	Winter	Lake Placid	Speed Skating	Speed Skating Women's 1,000 metres	Bronze
2378	Sylvia Albrecht (-Heckendorf)	F	17	165	57	Argentina	GDR	1980 Winter	1980	Winter	Lake Placid	Speed Skating	Speed Skating Women's 1,500 metres	NA
2378	Sylvia Albrecht (-Heckendorf)	F	17	165	57	Argentina	GDR	1980 Winter	1980	Winter	Lake Placid	Speed Skating	Speed Skating Women's 3,000 metres	NA
2379	Brigitte Albrecht-Loretan	F	21	175	64	Argentina	SUI	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 5 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	21	175	64	Argentina	SUI	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 30 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	21	175	64	Argentina	SUI	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 5/10 kilometres Pursuit	NA
2379	Brigitte Albrecht-Loretan	F	21	175	64	Argentina	SUI	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 4 x 5 kilometres Relay	NA
2379	Brigitte Albrecht-Loretan	F	23	175	64	Argentina	SUI	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Women's 15 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	23	175	64	Argentina	SUI	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Women's 30 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	23	175	64	Argentina	SUI	1994 Winter	1994	Winter	Lillehammer	Cross Country Skiing	Cross Country Skiing Women's 4 x 5 kilometres Relay	NA
2379	Brigitte Albrecht-Loretan	F	27	175	64	Argentina	SUI	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Women's 5 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	27	175	64	Argentina	SUI	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Women's 30 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	27	175	64	Argentina	SUI	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Women's 5/10 kilometres Pursuit	NA
2379	Brigitte Albrecht-Loretan	F	27	175	64	Argentina	SUI	1998 Winter	1998	Winter	Nagano	Cross Country Skiing	Cross Country Skiing Women's 4 x 5 kilometres Relay	NA
2379	Brigitte Albrecht-Loretan	F	31	175	64	Argentina	SUI	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Women's 15 kilometres	NA
2379	Brigitte Albrecht-Loretan	F	31	175	64	Argentina	SUI	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Women's 5/5 kilometres Pursuit	NA
2379	Brigitte Albrecht-Loretan	F	31	175	64	Argentina	SUI	2002 Winter	2002	Winter	Salt Lake City	Cross Country Skiing	Cross Country Skiing Women's 4 x 5 kilometres Relay	Bronze
2380	Ole Kurt Albrechtsen	M	23	NA	NA	Argentina	DEN	1948 Summer	1948	Summer	London	Fencing	Fencing Men's Foil, Individual	NA
2380	Ole Kurt Albrechtsen	M	23	NA	NA	Argentina	DEN	1948 Summer	1948	Summer	London	Fencing	Fencing Men's Foil, Team	NA
2381	John Robert Albrechtson	M	32	181	67	Argentina	SWE	1968 Summer	1968	Summer	Mexico City	Sailing	Sailing Mixed Two Person Keelboat	NA
2381	John Robert Albrechtson	M	36	181	67	Argentina	SWE	1972 Summer	1972	Summer	Munich	Sailing	Sailing Mixed Two Person Keelboat	NA
2381	John Robert Albrechtson	M	39	181	67	Argentina	SWE	1976 Summer	1976	Summer	Montreal	Sailing	Sailing Mixed Two Person Keelboat	Gold
2382	Margit Albrechtsson (sberg-)	F	34	NA	NA	Argentina	SWE	1952 Winter	1952	Winter	Oslo	Cross Country Skiing	Cross Country Skiing Women's 10 kilometres	NA
2383	Janez Albreht	M	35	175	72	Argentina	YUG	1976 Winter	1976	Winter	Innsbruck	Ice Hockey	Ice Hockey Men's Ice Hockey	NA
2384	Lothar Albrich	M	NA	NA	NA	Argentina	ROU	1928 Summer	1928	Summer	Amsterdam	Athletics	Athletics Men's 110 metres Hurdles	NA
2385	Christopher John "Chris" Albright	M	21	185	81	Argentina	USA	2000 Summer	2000	Summer	Sydney	Football	Football Men's Football	NA
2386	Tenley Emma Albright (-Gardiner, -Blakely)	F	16	NA	NA	Argentina	USA	1952 Winter	1952	Winter	Oslo	Figure Skating	Figure Skating Women's Singles	Silver
2386	Tenley Emma Albright (-Gardiner, -Blakely)	F	20	NA	NA	Argentina	USA	1956 Winter	1956	Winter	Cortina d'Ampezzo	Figure Skating	Figure Skating Women's Singles	Gold
2387	David Donald "Dave" Albritton	M	23	191	79	Argentina	USA	1936 Summer	1936	Summer	Berlin	Athletics	Athletics Men's High Jump	Silver
2388	Nicoleta Albu	F	23	183	76	Argentina	ROU	2012 Summer	2012	Summer	London	Rowing	Rowing Women's Coxed Eights	NA
2389	Anatoly Mikhaylovich Albul	M	24	181	87	Argentina	URS	1960 Summer	1960	Summer	Roma	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Bronze
2390	Eduardo Martins Albuquerque	M	32	178	103	Argentina	POR	1960 Summer	1960	Summer	Roma	Athletics	Athletics Men's Hammer Throw	NA
2391	Gustavo Barreiros de Albuquerque	M	25	172	85	Argentina	BRA	2016 Summer	2016	Summer	Rio de Janeiro	Rugby Sevens	Rugby Sevens Men's Rugby Sevens	NA
2392	Mablio Antnio Gomes Sousa Agostini Albuquerque	M	19	181	84	Argentina	POR	1988 Summer	1988	Summer	Seoul	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	NA
2392	Mablio Antnio Gomes Sousa Agostini Albuquerque	M	19	181	84	Argentina	POR	1988 Summer	1988	Summer	Seoul	Swimming	Swimming Men's 100 metres Butterfly	NA
